generation,fitness,nb_eval
1171,482.78000000000003,2344.0
1172,483.16,2346.0
1173,483.56000000000006,2348.0
1174,483.9,2350.0
1175,484.18,2352.0
1176,484.48,2354.0
1177,484.73999999999995,2356.0
1178,484.9,2358.0
1179,484.98,2360.0
1180,485.08000000000004,2362.0
1181,485.16,2364.0
1182,485.23999999999995,2366.0
1183,485.38,2368.0
1184,485.52,2370.0
1185,485.62,2372.0
1186,485.71999999999997,2374.0
1187,485.82,2376.0
1188,485.9,2378.0
1189,486.08000000000004,2380.0
1190,486.3,2382.0
1191,486.5,2384.0
1192,486.73999999999995,2386.0
1193,486.96000000000004,2388.0
1194,487.1,2390.0
1195,487.2,2392.0
1196,487.36,2394.0
1197,487.48,2396.0
1198,487.62,2398.0
1199,487.73999999999995,2400.0
1200,487.91999999999996,2402.0
1201,488.12,2404.0
1202,488.34,2406.0
1203,488.53999999999996,2408.0
1204,488.88,2410.0
1205,489.23999999999995,2412.0
1206,489.58000000000004,2414.0
1207,489.91999999999996,2416.0
1208,490.23999999999995,2418.0
1209,490.43999999999994,2420.0
1210,490.58000000000004,2422.0
1211,490.8,2424.0
1212,491.02,2426.0
1213,491.28000000000003,2428.0
1214,491.5,2430.0
1215,491.7,2432.0
1216,491.82,2434.0
1217,491.91999999999996,2436.0
1218,492.08000000000004,2438.0
1219,492.36,2440.0
1220,492.73999999999995,2442.0
1221,493.08000000000004,2444.0
1222,493.41999999999996,2446.0
1223,493.73999999999995,2448.0
1224,493.93999999999994,2450.0
1225,494.08000000000004,2452.0
1226,494.21999999999997,2454.0
1227,494.4,2456.0
1228,494.5,2458.0
1229,494.6,2460.0
1230,494.73999999999995,2462.0
1231,494.96000000000004,2464.0
1232,495.18,2466.0
1233,495.46000000000004,2468.0
1234,495.74000000000007,2470.0
1235,495.94000000000005,2472.0
1236,496.06000000000006,2474.0
1237,496.21999999999997,2476.0
1238,496.34,2478.0
1239,496.5,2480.0
1240,496.66,2482.0
1241,496.8,2484.0
1242,496.93999999999994,2486.0
1243,497.06000000000006,2488.0
1244,497.16,2490.0
1245,497.36,2492.0
1246,497.58000000000004,2494.0
1247,497.73999999999995,2496.0
1248,497.9,2498.0
1249,498.06000000000006,2500.0
1250,498.16,2502.0
1251,498.23999999999995,2504.0
1252,498.3,2506.0
1253,498.38,2508.0
1254,498.56000000000006,2510.0
1255,498.7,2512.0
1256,498.9,2514.0
1257,499.14,2516.0
1258,499.36,2518.0
1259,499.48,2520.0
1260,499.64,2522.0
1261,499.78000000000003,2524.0
1262,499.91999999999996,2526.0
1263,500.08000000000004,2528.0
1264,500.21999999999997,2530.0
1265,500.34,2532.0
1266,500.43999999999994,2534.0
1267,500.62,2536.0
1268,500.91999999999996,2538.0
1269,501.21999999999997,2540.0
1270,501.56000000000006,2542.0
1271,501.91999999999996,2544.0
1272,502.15999999999997,2546.0
1273,502.25999999999993,2548.0
1274,502.4,2550.0
1275,502.53999999999996,2552.0
1276,502.64,2554.0
1277,502.73999999999995,2556.0
1278,502.88,2558.0
1279,503.0,2560.0
1280,503.14,2562.0
1281,503.28000000000003,2564.0
1282,503.46000000000004,2566.0
1283,503.62,2568.0
1284,503.8,2570.0
1285,503.9,2572.0
1286,504.0,2574.0
1287,504.12,2576.0
1288,504.26000000000005,2578.0
1289,504.36,2580.0
1290,504.58000000000004,2582.0
1291,504.82,2584.0
1292,505.06000000000006,2586.0
1293,505.26000000000005,2588.0
1294,505.56000000000006,2590.0
1295,505.8,2592.0
1296,506.08000000000004,2594.0
1297,506.3,2596.0
1298,506.56000000000006,2598.0
1299,506.71999999999997,2600.0
1300,506.82,2602.0
1301,506.9,2604.0
1302,507.0,2606.0
1303,507.12,2608.0
1304,507.28000000000003,2610.0
1305,507.46000000000004,2612.0
1306,507.71999999999997,2614.0
1307,507.98,2616.0
1308,508.23999999999995,2618.0
1309,508.53999999999996,2620.0
1310,508.9,2622.0
1311,509.18,2624.0
1312,509.48,2626.0
1313,509.84,2628.0
1314,510.18,2630.0
1315,510.46000000000004,2632.0
1316,510.7,2634.0
1317,510.93999999999994,2636.0
1318,511.1,2638.0
1319,511.21999999999997,2640.0
1320,511.41999999999996,2642.0
1321,511.66,2644.0
1322,511.93999999999994,2646.0
1323,512.1800000000001,2648.0
1324,512.5,2650.0
1325,512.72,2652.0
1326,512.96,2654.0
1327,513.12,2656.0
1328,513.28,2658.0
1329,513.48,2660.0
1330,513.6800000000001,2662.0
1331,513.86,2664.0
1332,514.12,2666.0
1333,514.38,2668.0
1334,514.52,2670.0
1335,514.6600000000001,2672.0
1336,514.8399999999999,2674.0
1337,514.98,2676.0
1338,515.1800000000001,2678.0
1339,515.38,2680.0
1340,515.6,2682.0
1341,515.78,2684.0
1342,515.92,2686.0
1343,516.02,2688.0
1344,516.1,2690.0
1345,516.22,2692.0
1346,516.36,2694.0
1347,516.54,2696.0
1348,516.76,2698.0
1349,517.02,2700.0
1350,517.28,2702.0
1351,517.5600000000001,2704.0
1352,517.8199999999999,2706.0
1353,518.0600000000001,2708.0
1354,518.4,2710.0
1355,518.6800000000001,2712.0
1356,518.9399999999999,2714.0
1357,519.22,2716.0
1358,519.5,2718.0
1359,519.64,2720.0
1360,519.8,2722.0
1361,519.92,2724.0
1362,520.04,2726.0
1363,520.14,2728.0
1364,520.26,2730.0
1365,520.46,2732.0
1366,520.7,2734.0
1367,520.96,2736.0
1368,521.24,2738.0
1369,521.5,2740.0
1370,521.7,2742.0
1371,521.92,2744.0
1372,522.14,2746.0
1373,522.3199999999999,2748.0
1374,522.52,2750.0
1375,522.6800000000001,2752.0
1376,522.8,2754.0
1377,522.9399999999999,2756.0
1378,523.16,2758.0
1379,523.3799999999999,2760.0
1380,523.6,2762.0
1381,523.8399999999999,2764.0
1382,524.08,2766.0
1383,524.38,2768.0
1384,524.6600000000001,2770.0
1385,524.96,2772.0
1386,525.28,2774.0
1387,525.5799999999999,2776.0
1388,525.8,2778.0
1389,526.02,2780.0
1390,526.22,2782.0
1391,526.36,2784.0
1392,526.5,2786.0
1393,526.6,2788.0
1394,526.72,2790.0
1395,526.86,2792.0
1396,526.98,2794.0
1397,527.04,2796.0
1398,527.1600000000001,2798.0
1399,527.26,2800.0
1400,527.36,2802.0
1401,527.52,2804.0
1402,527.72,2806.0
1403,527.86,2808.0
1404,528.0,2810.0
1405,528.1600000000001,2812.0
1406,528.3,2814.0
1407,528.4200000000001,2816.0
1408,528.5200000000001,2818.0
1409,528.7,2820.0
1410,528.86,2822.0
1411,529.0200000000001,2824.0
1412,529.26,2826.0
1413,529.5,2828.0
1414,529.6800000000001,2830.0
1415,529.86,2832.0
1416,530.0,2834.0
1417,530.04,2836.0
1418,530.1800000000001,2838.0
1419,530.3,2840.0
1420,530.4200000000001,2842.0
1421,530.6,2844.0
1422,530.78,2846.0
1423,530.88,2848.0
1424,531.0600000000001,2850.0
1425,531.24,2852.0
1426,531.36,2854.0
1427,531.52,2856.0
1428,531.6800000000001,2858.0
1429,531.78,2860.0
1430,531.88,2862.0
1431,532.0,2864.0
1432,532.12,2866.0
1433,532.3199999999999,2868.0
1434,532.54,2870.0
1435,532.8,2872.0
1436,533.04,2874.0
1437,533.28,2876.0
1438,533.46,2878.0
1439,533.6,2880.0
1440,533.68,2882.0
1441,533.8799999999999,2884.0
1442,534.14,2886.0
1443,534.4,2888.0
1444,534.6600000000001,2890.0
1445,534.98,2892.0
1446,535.24,2894.0
1447,535.42,2896.0
1448,535.62,2898.0
1449,535.88,2900.0
1450,536.12,2902.0
1451,536.3199999999999,2904.0
1452,536.5,2906.0
1453,536.6600000000001,2908.0
1454,536.76,2910.0
1455,536.86,2912.0
1456,537.04,2914.0
1457,537.3199999999999,2916.0
1458,537.6,2918.0
1459,537.88,2920.0
1460,538.14,2922.0
1461,538.3399999999999,2924.0
1462,538.46,2926.0
1463,538.6,2928.0
1464,538.8199999999999,2930.0
1465,539.02,2932.0
1466,539.2,2934.0
1467,539.4,2936.0
1468,539.54,2938.0
1469,539.6800000000001,2940.0
1470,539.9,2942.0
1471,540.1,2944.0
1472,540.36,2946.0
1473,540.62,2948.0
1474,540.86,2950.0
1475,541.02,2952.0
1476,541.24,2954.0
1477,541.38,2956.0
1478,541.52,2958.0
1479,541.6,2960.0
1480,541.7,2962.0
1481,541.74,2964.0
1482,541.88,2966.0
1483,542.04,2968.0
1484,542.2,2970.0
1485,542.42,2972.0
1486,542.7,2974.0
1487,542.86,2976.0
1488,543.04,2978.0
1489,543.24,2980.0
1490,543.36,2982.0
1491,543.4399999999999,2984.0
1492,543.5600000000001,2986.0
1493,543.64,2988.0
1494,543.76,2990.0
1495,543.9,2992.0
1496,544.02,2994.0
1497,544.1,2996.0
1498,544.24,2998.0
1499,544.32,3000.0
1500,544.4399999999999,3002.0
1501,544.5600000000001,3004.0
1502,544.68,3006.0
1503,544.76,3008.0
1504,544.8399999999999,3010.0
1505,544.9,3012.0
1506,544.96,3014.0
1507,545.1,3016.0
1508,545.3399999999999,3018.0
1509,545.6,3020.0
1510,545.8399999999999,3022.0
1511,546.08,3024.0
1512,546.26,3026.0
1513,546.36,3028.0
1514,546.5,3030.0
1515,546.78,3032.0
1516,547.08,3034.0
1517,547.4399999999999,3036.0
1518,547.8199999999999,3038.0
1519,548.1600000000001,3040.0
1520,548.36,3042.0
1521,548.5400000000001,3044.0
1522,548.6600000000001,3046.0
1523,548.8199999999999,3048.0
1524,549.02,3050.0
1525,549.24,3052.0
1526,549.4599999999999,3054.0
1527,549.72,3056.0
1528,549.88,3058.0
1529,550.0,3060.0
1530,550.12,3062.0
1531,550.24,3064.0
1532,550.36,3066.0
1533,550.5,3068.0
1534,550.64,3070.0
1535,550.76,3072.0
1536,550.92,3074.0
1537,551.0600000000001,3076.0
1538,551.22,3078.0
1539,551.4,3080.0
1540,551.5600000000001,3082.0
1541,551.7,3084.0
1542,551.8,3086.0
1543,551.9,3088.0
1544,552.02,3090.0
1545,552.14,3092.0
1546,552.24,3094.0
1547,552.36,3096.0
1548,552.52,3098.0
1549,552.64,3100.0
1550,552.8,3102.0
1551,553.02,3104.0
1552,553.26,3106.0
1553,553.5,3108.0
1554,553.72,3110.0
1555,553.9200000000001,3112.0
1556,554.0600000000001,3114.0
1557,554.1800000000001,3116.0
1558,554.24,3118.0
1559,554.3199999999999,3120.0
1560,554.42,3122.0
1561,554.5600000000001,3124.0
1562,554.7,3126.0
1563,554.88,3128.0
1564,555.0600000000001,3130.0
1565,555.2,3132.0
1566,555.3399999999999,3134.0
1567,555.48,3136.0
1568,555.64,3138.0
1569,555.78,3140.0
1570,555.9200000000001,3142.0
1571,556.0400000000001,3144.0
1572,556.2,3146.0
1573,556.28,3148.0
1574,556.38,3150.0
1575,556.54,3152.0
1576,556.6800000000001,3154.0
1577,556.76,3156.0
1578,556.88,3158.0
1579,557.02,3160.0
1580,557.1600000000001,3162.0
1581,557.3399999999999,3164.0
1582,557.52,3166.0
1583,557.66,3168.0
1584,557.8199999999999,3170.0
1585,557.92,3172.0
1586,558.04,3174.0
1587,558.1600000000001,3176.0
1588,558.28,3178.0
1589,558.36,3180.0
1590,558.4399999999999,3182.0
1591,558.46,3184.0
1592,558.54,3186.0
1593,558.64,3188.0
1594,558.72,3190.0
1595,558.8199999999999,3192.0
1596,558.96,3194.0
1597,559.04,3196.0
1598,559.1,3198.0
1599,559.1800000000001,3200.0
1600,559.26,3202.0
1601,559.3,3204.0
1602,559.38,3206.0
1603,559.46,3208.0
1604,559.5600000000001,3210.0
1605,559.6800000000001,3212.0
1606,559.86,3214.0
1607,560.02,3216.0
1608,560.18,3218.0
1609,560.3,3220.0
1610,560.42,3222.0
1611,560.5,3224.0
1612,560.58,3226.0
1613,560.7,3228.0
1614,560.8199999999999,3230.0
1615,561.02,3232.0
1616,561.22,3234.0
1617,561.54,3236.0
1618,561.86,3238.0
1619,562.22,3240.0
1620,562.46,3242.0
1621,562.7,3244.0
1622,562.8,3246.0
1623,562.92,3248.0
1624,563.02,3250.0
1625,563.2,3252.0
1626,563.4,3254.0
1627,563.62,3256.0
1628,563.8199999999999,3258.0
1629,564.02,3260.0
1630,564.14,3262.0
1631,564.24,3264.0
1632,564.42,3266.0
1633,564.56,3268.0
1634,564.7,3270.0
1635,564.92,3272.0
1636,565.12,3274.0
1637,565.22,3276.0
1638,565.38,3278.0
1639,565.54,3280.0
1640,565.64,3282.0
1641,565.8199999999999,3284.0
1642,566.02,3286.0
1643,566.16,3288.0
1644,566.3599999999999,3290.0
1645,566.54,3292.0
1646,566.66,3294.0
1647,566.78,3296.0
1648,566.9,3298.0
1649,566.9399999999999,3300.0
1650,567.0,3302.0
1651,567.04,3304.0
1652,567.14,3306.0
1653,567.28,3308.0
1654,567.4399999999999,3310.0
1655,567.58,3312.0
1656,567.74,3314.0
1657,567.8199999999999,3316.0
1658,567.8799999999999,3318.0
1659,568.02,3320.0
1660,568.1800000000001,3322.0
1661,568.3399999999999,3324.0
1662,568.54,3326.0
1663,568.72,3328.0
1664,568.8,3330.0
1665,568.92,3332.0
1666,569.0600000000001,3334.0
1667,569.2,3336.0
1668,569.36,3338.0
1669,569.5200000000001,3340.0
1670,569.6200000000001,3342.0
1671,569.74,3344.0
1672,569.82,3346.0
1673,569.88,3348.0
1674,569.98,3350.0
1675,570.14,3352.0
1676,570.26,3354.0
1677,570.52,3356.0
1678,570.8199999999999,3358.0
1679,571.08,3360.0
1680,571.3399999999999,3362.0
1681,571.5799999999999,3364.0
1682,571.68,3366.0
1683,571.76,3368.0
1684,571.8399999999999,3370.0
1685,571.8599999999999,3372.0
1686,571.9,3374.0
1687,571.9399999999999,3376.0
1688,572.02,3378.0
1689,572.1,3380.0
1690,572.24,3382.0
1691,572.38,3384.0
1692,572.54,3386.0
1693,572.6600000000001,3388.0
1694,572.78,3390.0
1695,572.88,3392.0
1696,572.98,3394.0
1697,573.0600000000001,3396.0
1698,573.2,3398.0
1699,573.46,3400.0
1700,573.72,3402.0
1701,574.0200000000001,3404.0
1702,574.3399999999999,3406.0
1703,574.58,3408.0
1704,574.76,3410.0
1705,575.0,3412.0
1706,575.2,3414.0
1707,575.5,3416.0
1708,575.8199999999999,3418.0
1709,576.1,3420.0
1710,576.3,3422.0
1711,576.5,3424.0
1712,576.6,3426.0
1713,576.6800000000001,3428.0
1714,576.74,3430.0
1715,576.8,3432.0
1716,576.9,3434.0
1717,576.98,3436.0
1718,577.0600000000001,3438.0
1719,577.1400000000001,3440.0
1720,577.24,3442.0
1721,577.3,3444.0
1722,577.52,3446.0
1723,577.76,3448.0
1724,578.04,3450.0
1725,578.28,3452.0
1726,578.52,3454.0
1727,578.6,3456.0
1728,578.6800000000001,3458.0
1729,578.72,3460.0
1730,578.76,3462.0
1731,578.8199999999999,3464.0
1732,578.9399999999999,3466.0
1733,579.04,3468.0
1734,579.18,3470.0
1735,579.36,3472.0
1736,579.5600000000001,3474.0
1737,579.7,3476.0
1738,579.86,3478.0
1739,579.98,3480.0
1740,580.08,3482.0
1741,580.1200000000001,3484.0
1742,580.2,3486.0
1743,580.3399999999999,3488.0
1744,580.48,3490.0
1745,580.62,3492.0
1746,580.76,3494.0
1747,580.9,3496.0
1748,581.02,3498.0
1749,581.1800000000001,3500.0
1750,581.36,3502.0
1751,581.5600000000001,3504.0
1752,581.74,3506.0
1753,581.9,3508.0
1754,582.08,3510.0
1755,582.22,3512.0
1756,582.4,3514.0
1757,582.62,3516.0
1758,582.88,3518.0
1759,583.08,3520.0
1760,583.3,3522.0
1761,583.48,3524.0
1762,583.6,3526.0
1763,583.6400000000001,3528.0
1764,583.72,3530.0
1765,583.8,3532.0
1766,583.88,3534.0
1767,583.98,3536.0
1768,584.08,3538.0
1769,584.1400000000001,3540.0
1770,584.2,3542.0
1771,584.26,3544.0
1772,584.3199999999999,3546.0
1773,584.38,3548.0
1774,584.4399999999999,3550.0
1775,584.48,3552.0
1776,584.5,3554.0
1777,584.5,3556.0
1778,584.5600000000001,3558.0
1779,584.62,3560.0
1780,584.7,3562.0
1781,584.8,3564.0
1782,584.9399999999999,3566.0
1783,585.0600000000001,3568.0
1784,585.22,3570.0
1785,585.4,3572.0
1786,585.5600000000001,3574.0
1787,585.78,3576.0
1788,585.9599999999999,3578.0
1789,586.1,3580.0
1790,586.2,3582.0
1791,586.3,3584.0
1792,586.3199999999999,3586.0
1793,586.3399999999999,3588.0
1794,586.3599999999999,3590.0
1795,586.4399999999999,3592.0
1796,586.54,3594.0
1797,586.62,3596.0
1798,586.72,3598.0
1799,586.88,3600.0
1800,586.98,3602.0
1801,587.0600000000001,3604.0
1802,587.1800000000001,3606.0
1803,587.34,3608.0
1804,587.48,3610.0
1805,587.6600000000001,3612.0
1806,587.86,3614.0
1807,588.08,3616.0
1808,588.3,3618.0
1809,588.48,3620.0
1810,588.62,3622.0
1811,588.8399999999999,3624.0
1812,589.02,3626.0
1813,589.14,3628.0
1814,589.28,3630.0
1815,589.42,3632.0
1816,589.48,3634.0
1817,589.52,3636.0
1818,589.5600000000001,3638.0
1819,589.58,3640.0
1820,589.6,3642.0
1821,589.6200000000001,3644.0
1822,589.72,3646.0
1823,589.84,3648.0
1824,589.96,3650.0
1825,590.1,3652.0
1826,590.28,3654.0
1827,590.4,3656.0
1828,590.54,3658.0
1829,590.78,3660.0
1830,591.04,3662.0
1831,591.3,3664.0
1832,591.6,3666.0
1833,591.88,3668.0
1834,592.0600000000001,3670.0
1835,592.24,3672.0
1836,592.36,3674.0
1837,592.42,3676.0
1838,592.58,3678.0
1839,592.74,3680.0
1840,592.9,3682.0
1841,593.12,3684.0
1842,593.3399999999999,3686.0
1843,593.5,3688.0
1844,593.72,3690.0
1845,593.98,3692.0
1846,594.1800000000001,3694.0
1847,594.4,3696.0
1848,594.58,3698.0
1849,594.72,3700.0
1850,594.78,3702.0
1851,594.86,3704.0
1852,594.96,3706.0
1853,595.0600000000001,3708.0
1854,595.14,3710.0
1855,595.36,3712.0
1856,595.5600000000001,3714.0
1857,595.72,3716.0
1858,595.88,3718.0
1859,596.04,3720.0
1860,596.12,3722.0
1861,596.26,3724.0
1862,596.42,3726.0
1863,596.5600000000001,3728.0
1864,596.72,3730.0
1865,596.8199999999999,3732.0
1866,596.8799999999999,3734.0
1867,596.9799999999999,3736.0
1868,597.0799999999999,3738.0
1869,597.16,3740.0
1870,597.3,3742.0
1871,597.5,3744.0
1872,597.6600000000001,3746.0
1873,597.8199999999999,3748.0
1874,597.98,3750.0
1875,598.1,3752.0
1876,598.2,3754.0
1877,598.38,3756.0
1878,598.58,3758.0
1879,598.8399999999999,3760.0
1880,599.14,3762.0
1881,599.4,3764.0
1882,599.5600000000001,3766.0
1883,599.72,3768.0
1884,599.8199999999999,3770.0
1885,599.9,3772.0
1886,599.96,3774.0
1887,600.0600000000001,3776.0
1888,600.1600000000001,3778.0
1889,600.3,3780.0
1890,600.4,3782.0
1891,600.5,3784.0
1892,600.5600000000001,3786.0
1893,600.6800000000001,3788.0
1894,600.78,3790.0
1895,600.88,3792.0
1896,601.0,3794.0
1897,601.1200000000001,3796.0
1898,601.2,3798.0
1899,601.32,3800.0
1900,601.46,3802.0
1901,601.6,3804.0
1902,601.76,3806.0
1903,601.9,3808.0
1904,602.0,3810.0
1905,602.1,3812.0
1906,602.1800000000001,3814.0
1907,602.24,3816.0
1908,602.4,3818.0
1909,602.56,3820.0
1910,602.78,3822.0
1911,603.04,3824.0
1912,603.3,3826.0
1913,603.48,3828.0
1914,603.74,3830.0
1915,603.92,3832.0
1916,604.06,3834.0
1917,604.26,3836.0
1918,604.42,3838.0
1919,604.48,3840.0
1920,604.5600000000001,3842.0
1921,604.6600000000001,3844.0
1922,604.76,3846.0
1923,604.88,3848.0
1924,605.0,3850.0
1925,605.1,3852.0
1926,605.2,3854.0
1927,605.3,3856.0
1928,605.4,3858.0
1929,605.54,3860.0
1930,605.7,3862.0
1931,605.9,3864.0
1932,606.04,3866.0
1933,606.16,3868.0
1934,606.3199999999999,3870.0
1935,606.5,3872.0
1936,606.6600000000001,3874.0
1937,606.88,3876.0
1938,607.12,3878.0
1939,607.3,3880.0
1940,607.4399999999999,3882.0
1941,607.6,3884.0
1942,607.7,3886.0
1943,607.88,3888.0
1944,608.0600000000001,3890.0
1945,608.24,3892.0
1946,608.4,3894.0
1947,608.5600000000001,3896.0
1948,608.6200000000001,3898.0
1949,608.6600000000001,3900.0
1950,608.76,3902.0
1951,608.84,3904.0
1952,608.9200000000001,3906.0
1953,609.0200000000001,3908.0
1954,609.14,3910.0
1955,609.2,3912.0
1956,609.3,3914.0
1957,609.4,3916.0
1958,609.48,3918.0
1959,609.5600000000001,3920.0
1960,609.78,3922.0
1961,609.96,3924.0
1962,610.14,3926.0
1963,610.3199999999999,3928.0
1964,610.54,3930.0
1965,610.64,3932.0
1966,610.8,3934.0
1967,610.9599999999999,3936.0
1968,611.12,3938.0
1969,611.22,3940.0
1970,611.3399999999999,3942.0
1971,611.3799999999999,3944.0
1972,611.5600000000001,3946.0
1973,611.76,3948.0
1974,611.96,3950.0
1975,612.1600000000001,3952.0
1976,612.36,3954.0
1977,612.4399999999999,3956.0
1978,612.54,3958.0
1979,612.6600000000001,3960.0
1980,612.74,3962.0
1981,612.8399999999999,3964.0
1982,613.02,3966.0
1983,613.1800000000001,3968.0
1984,613.3199999999999,3970.0
1985,613.5,3972.0
1986,613.72,3974.0
1987,613.8399999999999,3976.0
1988,613.96,3978.0
1989,614.08,3980.0
1990,614.1800000000001,3982.0
1991,614.24,3984.0
1992,614.3199999999999,3986.0
1993,614.42,3988.0
1994,614.52,3990.0
1995,614.6800000000001,3992.0
1996,614.84,3994.0
1997,614.98,3996.0
1998,615.1,3998.0
1999,615.22,4000.0
2000,615.26,4002.0
2001,615.3199999999999,4004.0
2002,615.4599999999999,4006.0
2003,615.6,4008.0
2004,615.8,4010.0
2005,616.04,4012.0
2006,616.24,4014.0
2007,616.36,4016.0
2008,616.46,4018.0
2009,616.5,4020.0
2010,616.52,4022.0
2011,616.5600000000001,4024.0
2012,616.62,4026.0
2013,616.6800000000001,4028.0
2014,616.76,4030.0
2015,616.8399999999999,4032.0
2016,616.9399999999999,4034.0
2017,617.1,4036.0
2018,617.26,4038.0
2019,617.46,4040.0
2020,617.64,4042.0
2021,617.78,4044.0
2022,617.86,4046.0
2023,617.9399999999999,4048.0
2024,617.98,4050.0
2025,618.08,4052.0
2026,618.2,4054.0
2027,618.3199999999999,4056.0
2028,618.4399999999999,4058.0
2029,618.58,4060.0
2030,618.7,4062.0
2031,618.8199999999999,4064.0
2032,618.9399999999999,4066.0
2033,619.1,4068.0
2034,619.24,4070.0
2035,619.36,4072.0
2036,619.52,4074.0
2037,619.6800000000001,4076.0
2038,619.8,4078.0
2039,619.9399999999999,4080.0
2040,620.08,4082.0
2041,620.1800000000001,4084.0
2042,620.3199999999999,4086.0
2043,620.48,4088.0
2044,620.62,4090.0
2045,620.76,4092.0
2046,620.9,4094.0
2047,620.98,4096.0
2048,621.0600000000001,4098.0
2049,621.14,4100.0
2050,621.24,4102.0
2051,621.3199999999999,4104.0
2052,621.4,4106.0
2053,621.46,4108.0
2054,621.5,4110.0
2055,621.54,4112.0
2056,621.6,4114.0
2057,621.6800000000001,4116.0
2058,621.78,4118.0
2059,621.88,4120.0
2060,621.9399999999999,4122.0
2061,621.98,4124.0
2062,622.0,4126.0
2063,622.0,4128.0
2064,622.0,4130.0
2065,622.04,4132.0
2066,622.08,4134.0
2067,622.14,4136.0
2068,622.22,4138.0
2069,622.3199999999999,4140.0
2070,622.48,4142.0
2071,622.64,4144.0
2072,622.8,4146.0
2073,623.0,4148.0
2074,623.28,4150.0
2075,623.48,4152.0
2076,623.6800000000001,4154.0
2077,623.9,4156.0
2078,624.12,4158.0
2079,624.26,4160.0
2080,624.38,4162.0
2081,624.5200000000001,4164.0
2082,624.64,4166.0
2083,624.72,4168.0
2084,624.8,4170.0
2085,624.9399999999999,4172.0
2086,625.0799999999999,4174.0
2087,625.2,4176.0
2088,625.3,4178.0
2089,625.3799999999999,4180.0
2090,625.42,4182.0
2091,625.5600000000001,4184.0
2092,625.74,4186.0
2093,625.92,4188.0
2094,626.14,4190.0
2095,626.36,4192.0
2096,626.46,4194.0
2097,626.52,4196.0
2098,626.6,4198.0
